price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,zipcode,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,is_renovated,log_price
495000,5,1.75,2760,18112,1.0,0,0,3,8,1510,1250,98155,47.7363,-122.298,1720,8482,2014,7,46,0,13.112315061750808
675000,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,98075,47.5814,-122.05,2580,12927,2015,1,28,0,13.42246945133505
201000,3,1.0,1220,22443,1.0,0,0,4,7,1220,0,98001,47.2633,-122.245,1260,19950,2014,9,42,0,12.211065162153215
390000,3,1.75,1850,15170,1.0,0,0,3,7,1850,0,98045,47.4991,-121.774,1160,14175,2014,8,49,0,12.873904582205107
695000,5,3.25,3940,9780,2.0,0,0,3,9,3940,0,98065,47.5435,-121.888,3550,8468,2014,9,7,0,13.451668563394815
438924,3,1.5,1050,4590,1.0,0,0,3,7,850,200,98115,47.6943,-122.29,1770,5400,2014,9,65,0,12.992083834637409
890000,4,2.0,1480,11171,1.5,0,0,4,6,1480,0,98075,47.5849,-122.051,2790,20680,2015,3,68,0,13.698977865303197
1125000,4,3.25,3890,422096,1.5,0,0,3,9,3150,740,98038,47.4125,-121.982,2180,229996,2015,3,14,0,13.933294482509151
2880500,4,2.5,5760,32033,2.0,0,4,4,12,4390,1370,98177,47.7288,-122.37,3420,28475,2014,7,20,0,14.873474795316465
300000,3,1.75,1210,7000,1.0,0,0,3,7,1210,0,98058,47.4572,-122.169,1670,7000,2014,11,39,0,12.611541086966115
820000,4,2.5,3670,7000,2.0,0,0,3,10,3670,0,98075,47.5854,-122.08,3680,7437,2014,5,9,0,13.617060838751888
130000,2,1.0,600,1500,1.0,0,0,4,4,600,0,98027,47.5289,-122.033,1130,6000,2015,3,115,0,11.775297421715827
342500,3,1.0,940,10500,1.0,0,0,4,7,940,0,98034,47.7268,-122.229,1660,10500,2014,9,48,0,12.744029856388185
585000,4,1.75,3140,12519,1.0,0,0,3,7,2320,820,98033,47.6941,-122.173,2240,7308,2014,7,63,1,13.279368835614243
663000,3,2.5,1910,5125,2.0,0,0,3,9,1910,0,98029,47.5481,-121.995,1910,3215,2014,11,8,0,13.404531777462488
285000,4,1.0,1430,3600,1.0,0,0,3,6,980,450,98106,47.5343,-122.355,1170,4000,2015,4,68,0,12.560247968016562
748000,4,3.5,2770,3330,2.0,0,0,3,8,1970,800,98052,47.6327,-122.109,2180,3380,2015,1,14,0,13.525159593854116
438000,3,1.0,1200,4000,1.5,0,0,4,6,1200,0,98144,47.5881,-122.299,1390,4000,2014,8,91,0,12.989976472461
215500,2,1.75,1220,15600,1.0,0,0,3,6,1220,0,98001,47.2853,-122.265,1510,17818,2014,6,42,0,12.280720828886404
715000,5,3.25,2710,2356,2.0,0,0,3,8,2230,480,98027,47.5394,-122.028,2160,2108,2015,5,2,0,13.480039220276565
152500,4,1.0,1730,7350,1.5,0,0,4,6,1730,0,98003,47.3467,-122.307,1440,7752,2014,12,44,0,11.934926432385152
560000,2,1.0,1790,15783,1.0,0,0,4,8,1360,430,98117,47.691,-122.387,1790,7494,2015,3,56,0,13.235693848424024
260000,3,2.0,1170,5450,1.0,0,0,5,6,1170,0,98118,47.5276,-122.273,1340,6384,2014,7,112,0,12.468440756144114
669950,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,98034,47.7081,-122.215,1910,10392,2014,10,54,0,13.414959854364346
845000,4,3.25,2880,35315,1.0,0,0,3,11,2270,610,98005,47.6587,-122.163,1910,167378,2015,5,33,0,13.647093089770562
559950,5,3.5,2450,8193,2.0,0,0,3,9,2450,0,98028,47.7721,-122.241,2310,8193,2015,1,10,0,13.235604558882983
495000,2,1.0,970,4284,1.0,0,0,3,7,970,0,98103,47.6667,-122.333,2050,4284,2014,8,109,0,13.112315061750808
536650,3,1.75,2090,8910,1.0,0,0,3,8,1230,860,98034,47.7149,-122.222,2310,10695,2015,4,40,0,13.19310325531984
385000,4,2.5,2630,5701,2.0,0,0,3,7,2630,0,98042,47.375,-122.16,2770,5939,2014,12,4,0,12.861001210669146
770000,3,1.75,1900,6334,1.0,0,2,3,8,1450,450,98105,47.6675,-122.276,1530,6334,2014,10,66,0,13.554147092530322
306000,3,1.0,910,8658,1.0,0,0,3,7,910,0,98155,47.7586,-122.303,1170,10200,2014,9,59,0,12.631343648903034
570000,3,3.25,1550,1280,2.0,0,0,3,9,1220,330,98199,47.6493,-122.384,1550,1579,2015,4,2,0,13.25339339419516
560000,3,2.5,1960,6058,2.0,0,0,3,8,1960,0,98053,47.6319,-122.007,2480,6656,2014,7,12,0,13.235693848424024
665000,4,2.25,2650,8149,1.0,0,0,4,8,1610,1040,98006,47.5624,-122.176,2290,8019,2015,3,40,0,13.407543823396258
205000,3,1.0,940,7980,1.0,0,0,4,7,940,0,98032,47.3838,-122.289,1150,8050,2014,8,54,0,12.230770136157428
1245000,3,3.0,4610,8400,2.0,0,2,3,8,2790,1820,98144,47.5854,-122.292,2160,5000,2014,9,67,1,14.034646891093473
190000,3,1.75,1520,9600,1.0,0,0,4,7,1520,0,98059,47.473,-122.149,1590,10183,2014,11,47,0,12.154784614286667
664000,4,2.75,2510,11880,1.0,0,0,5,8,1630,880,98006,47.5427,-122.181,2390,11211,2015,3,37,0,13.406038934481533
570000,3,2.5,3150,20189,2.0,0,0,3,10,3150,0,98058,47.447,-122.088,2920,20612,2014,8,24,0,13.25339339419516
427000,3,2.5,2620,108464,2.0,0,0,4,8,2620,0,98038,47.4583,-122.036,3190,105850,2015,5,25,0,12.964541634128395
735000,4,2.5,3270,45537,2.0,0,0,3,9,3270,0,98053,47.6303,-121.984,2670,38827,2014,12,21,0,13.507627138738266
347500,3,1.5,1180,8353,1.0,0,0,3,7,1180,0,98155,47.7652,-122.274,1710,8748,2015,3,55,0,12.758522821680685
425000,3,1.0,970,8040,1.0,0,0,3,7,970,0,98007,47.603,-122.132,1250,7000,2014,9,58,0,12.959846800844963
589500,4,1.5,1440,3200,1.0,0,1,4,7,960,480,98136,47.5269,-122.383,1650,6400,2015,5,55,0,13.287031695310965
440000,4,2.25,2080,15750,1.0,0,0,3,8,1460,620,98034,47.7225,-122.2,1960,10500,2015,1,39,0,12.994532278619134
345000,2,2.25,860,696,2.0,0,0,3,9,860,0,98118,47.5663,-122.29,1100,3000,2014,9,5,0,12.75130259456002
416000,3,2.5,1710,1296,3.0,0,0,3,8,1510,200,98103,47.6963,-122.342,1610,1282,2014,9,10,0,12.938442943086665
771000,4,2.5,2420,7200,2.0,0,0,3,9,2420,0,98033,47.6893,-122.197,2650,7800,2014,12,23,0,13.555444949561487
942500,5,3.5,3750,9612,1.0,0,2,4,9,2030,1720,98006,47.5511,-122.157,3270,9688,2014,7,33,0,13.756292259311698
325000,2,1.0,1080,5000,1.0,0,0,3,7,1080,0,98106,47.5682,-122.359,1010,5000,2014,8,60,0,12.691583538230217
310000,2,1.5,1010,10005,2.0,0,0,3,7,1010,0,98056,47.5118,-122.189,1210,7794,2014,11,33,0,12.644330802262578
968000,6,2.75,3610,17580,1.0,0,4,5,9,2070,1540,98075,47.5739,-122.069,2890,14060,2014,5,55,0,13.782988399316032
479349,5,3.0,3223,6371,2.0,0,0,3,9,3223,0,98042,47.3584,-122.163,1979,9008,2015,5,1,0,13.080186298505142
332500,3,1.0,1030,8164,1.0,0,0,4,7,1030,0,98133,47.7353,-122.334,1340,8164,2014,7,64,0,12.71439814659232
300000,3,2.5,2080,9827,2.0,0,0,3,8,2080,0,98023,47.3058,-122.394,2660,9861,2014,5,25,0,12.611541086966115
1131000,3,2.25,2790,13791,1.0,0,3,3,8,2790,0,98166,47.4389,-122.351,2720,12600,2014,7,8,0,13.938613639271164
410000,4,1.75,2320,7500,1.0,0,0,3,7,1220,1100,98133,47.7574,-122.343,2230,7500,2015,3,60,0,12.923914877701906
315000,3,2.25,1400,31626,1.0,0,0,2,7,1140,260,98092,47.3029,-122.069,1680,35093,2014,5,27,0,12.660331092405906
370000,2,1.0,1220,17172,1.0,0,0,4,6,1220,0,98033,47.6934,-122.163,1510,12915,2014,6,67,0,12.821260987319457
952500,4,1.5,2550,5055,2.0,0,0,4,10,2550,0,98112,47.636,-122.301,1970,4431,2014,7,104,0,13.766846435851209
538900,5,3.0,3040,6604,2.0,0,0,3,9,3040,0,98106,47.548,-122.356,1650,6825,2014,8,9,0,13.19728715955171
595000,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,98103,47.6582,-122.345,1920,4000,2014,12,114,0,13.296318365198623
525000,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,98115,47.6845,-122.313,1900,3800,2014,5,88,0,13.171155446333852
370000,4,2.75,2420,39704,1.0,0,0,3,9,2420,0,98038,47.4053,-122.03,2760,36303,2014,10,29,0,12.821260987319457
273000,2,2.0,1384,1822,2.0,0,0,3,7,1384,0,98028,47.7525,-122.244,1078,1315,2015,4,25,0,12.51723073716405
545000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,98136,47.5338,-122.384,1680,5100,2015,3,99,0,13.208542908506082
685000,3,1.75,1940,7313,1.0,0,1,4,8,1440,500,98136,47.5239,-122.387,2160,7200,2014,5,54,0,13.437175577097312
349950,1,1.0,1230,9300,1.5,0,0,4,6,1230,0,98133,47.7055,-122.348,1190,6820,2014,11,96,0,12.765548423664681
275000,4,1.0,1340,22500,1.5,0,0,3,7,1340,0,98168,47.489,-122.316,1620,10800,2014,9,88,0,12.524530013005734
158800,3,1.0,960,8291,1.0,0,0,3,6,960,0,98146,47.5006,-122.334,1110,8231,2014,11,64,0,11.975407125004564
359000,3,1.5,1360,885,3.0,0,0,3,8,1360,0,98103,47.6961,-122.349,1360,1167,2014,5,6,0,12.791080452981857
400950,4,2.5,2578,4554,2.0,0,0,3,9,2578,0,98092,47.2603,-122.194,2647,4554,2014,11,0,0,12.901594504308633
665000,4,2.25,2340,5300,1.0,0,0,5,8,1700,640,98008,47.6202,-122.112,1890,8250,2015,4,52,0,13.407543823396258
220000,3,2.0,1410,7998,1.0,0,0,4,7,1410,0,98178,47.4968,-122.277,1780,8278,2014,6,74,0,12.301387370778713
745000,4,2.5,2760,13093,2.0,0,0,4,9,2760,0,98075,47.5845,-122.06,2810,13545,2014,9,25,0,13.521140839642674
499990,3,1.75,1630,8400,1.0,0,0,4,7,1060,570,98007,47.5983,-122.149,1630,7245,2015,4,60,0,13.122345377242327
433190,3,2.5,1650,2787,2.0,0,0,3,8,1650,0,98065,47.5336,-121.838,1760,2787,2015,4,1,0,12.978934018269888
150000,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,98031,47.4169,-122.168,1010,7210,2015,3,47,0,11.918397239722838
455000,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,98115,47.6727,-122.299,1450,3750,2015,1,90,0,13.02805489573287
960000,4,2.5,2820,5934,1.0,0,3,5,9,1770,1050,98116,47.5706,-122.403,2230,6000,2014,8,62,0,13.774689605110144
851000,3,2.5,3560,107290,2.0,0,0,3,10,3560,0,98053,47.6652,-122.049,3660,89298,2014,5,27,0,13.654168582642953
565000,4,2.25,2470,7447,2.0,0,0,3,8,2470,0,98155,47.7514,-122.286,2270,7400,2014,5,30,0,13.244582780038517
279000,3,2.5,1500,7350,1.0,0,0,2,7,1060,440,98023,47.3025,-122.382,1390,7770,2015,2,36,0,12.53897064502647
717000,3,1.5,1310,3880,1.0,0,0,3,7,1090,220,98117,47.6821,-122.392,1570,3880,2014,5,58,0,13.482832514280924
235000,3,1.75,1480,6592,1.0,0,0,4,7,1080,400,98023,47.2982,-122.378,1660,7150,2015,1,37,0,12.367345048436391
410000,4,2.5,2240,4447,2.0,0,0,3,7,2240,0,98059,47.4868,-122.159,2000,3800,2015,3,9,0,12.923914877701906
1225000,4,2.75,3410,95396,1.5,0,0,4,10,3410,0,98005,47.6547,-122.158,3721,35352,2014,7,52,0,14.018452218287162
379950,4,2.5,2580,4818,2.0,0,0,3,8,2580,0,98038,47.3607,-122.038,2570,5386,2014,11,9,0,12.84779757601972
307000,3,1.75,1890,13860,1.0,0,0,5,7,1890,0,98042,47.4156,-122.149,1500,14536,2014,5,48,0,12.634606283893019
649000,4,2.75,3130,9711,2.0,0,0,3,9,3130,0,98059,47.4823,-122.124,1570,10500,2014,9,0,0,13.38318953651709
497000,3,2.25,1450,1387,3.0,0,0,3,8,1450,0,98115,47.6765,-122.302,1450,1429,2014,10,14,0,13.116347317149176
350000,4,1.75,2420,8400,1.0,0,0,5,7,1620,800,98056,47.5017,-122.165,1660,8400,2014,10,50,0,12.765691290604371
1033890,4,3.25,3270,5187,2.0,0,0,3,9,3110,160,98052,47.6966,-122.133,3600,5825,2014,5,0,0,13.848839912633133
294950,3,1.0,1240,8840,1.0,0,0,3,6,1240,0,98125,47.7277,-122.308,1250,8840,2014,7,62,0,12.594564519830627
590000,5,3.0,3480,6625,2.0,0,0,3,8,3480,0,98059,47.4815,-122.153,2800,9400,2015,2,3,0,13.28787951079572
485500,2,1.5,1340,1286,2.0,0,0,3,8,1190,150,98122,47.617,-122.309,1460,1245,2014,8,8,0,13.092936626443631
815000,3,2.5,3400,12442,2.0,0,0,3,9,3400,0,98075,47.5611,-122.032,3250,8635,2015,2,14,0,13.610944619216111
245000,3,1.0,1010,9678,1.0,0,0,5,7,1010,0,98188,47.4396,-122.285,1010,9375,2014,11,59,0,12.409017571151187
597000,4,2.5,2280,2432,2.0,0,0,5,8,1520,760,98103,47.6605,-122.355,1690,2099,2014,9,93,0,13.299674067415213
641000,5,3.5,3420,6403,2.0,0,2,3,8,2700,720,98065,47.5162,-121.874,2710,6038,2015,4,2,0,13.370786295963992
746000,3,2.25,2370,9619,1.0,0,0,4,8,1650,720,98052,47.6366,-122.099,1960,9712,2014,6,41,0,13.522482219667573
364900,3,3.0,2500,8304,2.0,0,0,3,8,2500,0,98031,47.4022,-122.166,2290,7855,2014,6,17,0,12.807381362897626
1249000,5,3.25,3950,44431,1.0,0,0,3,10,2100,1850,98005,47.6451,-122.173,3860,45870,2015,4,46,0,14.037854589747907
400000,4,2.5,3030,180263,2.0,0,0,3,7,2030,1000,98092,47.2953,-122.097,2600,182509,2015,4,28,0,12.899222326086994
495000,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,98199,47.6497,-122.393,2070,6250,2014,9,77,0,13.112315061750808
760000,4,2.5,2960,28005,2.0,0,0,3,10,2960,0,98072,47.7477,-122.117,3510,35248,2014,10,25,0,13.541075028051122
275000,4,1.5,1610,6923,1.0,0,0,3,6,1010,600,98198,47.3747,-122.306,1320,7684,2014,11,45,0,12.524530013005734
887000,6,2.25,3830,11180,1.0,0,2,5,9,2440,1390,98008,47.5849,-122.113,2500,10400,2014,9,52,0,13.695601388686796
295000,4,2.0,1710,8814,1.0,0,0,5,7,1030,680,98031,47.395,-122.174,1710,7272,2014,10,39,0,12.59473402514672
262000,4,2.5,1560,7800,2.0,0,0,3,7,1560,0,98168,47.514,-122.316,1160,7800,2015,2,18,0,12.476103599529843
185000,3,1.75,1500,7800,1.0,0,0,3,7,1500,0,98092,47.3141,-122.192,1490,7800,2015,4,47,0,12.128116509451258
749700,3,1.75,2280,77972,1.0,0,0,3,8,1460,820,98059,47.4804,-122.151,2460,14430,2015,2,38,0,13.527429739357144
529888,4,2.5,3140,8455,2.0,0,0,3,8,3140,0,98059,47.4866,-122.147,3140,7391,2015,2,12,0,13.180422829631686
313000,3,1.5,1550,7260,1.5,0,0,2,6,1550,0,98166,47.4693,-122.349,1190,7620,2014,11,89,0,12.653961664405365
313000,4,1.75,1630,3000,1.0,0,0,3,7,930,700,98144,47.5961,-122.305,1630,3000,2014,10,36,0,12.653961664405365
225000,2,1.0,700,6000,1.0,0,0,3,6,700,0,98055,47.4671,-122.212,1320,6000,2014,10,71,0,12.323860125621126
359950,3,2.0,1790,7212,1.0,0,0,4,8,1790,0,98042,47.3898,-122.154,2330,7212,2015,2,17,0,12.793723190057223
549950,3,2.5,2680,5860,2.0,0,0,3,8,2680,0,98011,47.7557,-122.223,2680,5860,2014,10,13,0,13.217584462330732
350000,3,3.25,1600,1298,3.0,0,0,3,8,1600,0,98117,47.6954,-122.375,1600,1348,2014,9,15,0,12.765691290604371
352500,4,2.0,1970,7451,1.0,0,0,3,8,1350,620,98133,47.765,-122.335,1980,7510,2015,3,53,0,12.77280873810987
970000,4,2.75,3600,5040,2.0,0,0,3,9,2610,990,98199,47.6487,-122.388,1590,5040,2015,3,11,0,13.785052381406869
265000,4,3.0,1940,8170,1.0,0,0,4,7,1940,0,98155,47.7381,-122.302,1310,8169,2014,7,66,0,12.487488878546145
619500,6,1.5,1680,5202,1.5,0,0,2,7,1680,0,98033,47.6798,-122.206,1890,5500,2015,3,104,0,13.336669594255035
450000,3,1.0,1350,10000,1.0,0,0,4,7,1350,0,98006,47.5741,-122.133,1450,10000,2014,10,60,0,13.017005083966255
490000,4,3.5,3200,6420,2.0,0,0,3,9,3200,0,98038,47.3545,-122.001,3200,6291,2015,4,9,0,13.102162710901053
402000,5,2.75,2160,7200,1.5,0,0,3,7,1220,940,98118,47.5576,-122.273,1900,7200,2014,8,59,0,12.904209855160254
475226,3,2.5,2120,4512,2.0,0,0,3,8,2120,0,98011,47.75,-122.183,2000,4553,2014,8,26,0,13.0715478635983
285000,3,1.75,2880,18296,1.0,0,0,3,8,1580,1300,98168,47.4881,-122.281,1380,9592,2014,6,56,0,12.560247968016562
260000,3,1.0,1790,11884,1.0,0,0,3,7,1790,0,98031,47.3887,-122.22,1660,11513,2014,8,63,0,12.468440756144114
359999,5,3.0,2680,9624,2.0,0,0,3,7,1870,810,98010,47.3279,-122.006,1860,9921,2015,2,20,0,12.793859310432293
378800,5,2.5,2740,5400,2.0,0,0,3,8,2740,0,98031,47.4036,-122.205,2900,5476,2014,7,9,0,12.844766280206098
699000,3,2.0,2010,4320,2.0,0,2,3,9,2010,0,98118,47.5153,-122.256,1640,5225,2014,9,15,0,13.457407451830088
1100000,4,3.5,4270,40097,1.0,0,0,4,12,4270,0,98077,47.7354,-122.078,3510,36149,2015,2,22,0,13.910821646859095
625000,4,2.5,2630,48706,2.0,0,0,3,8,2630,0,98072,47.775,-122.125,2680,48706,2014,5,28,0,13.345508528717259
1300000,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,98004,47.6408,-122.219,3530,15715,2015,2,39,0,14.077875591662238
499000,2,1.5,1110,957,2.0,0,0,3,8,930,180,98119,47.6319,-122.362,1680,1104,2014,5,9,0,13.120363378739663
219950,3,1.0,1060,10042,1.0,0,0,4,7,1060,0,98188,47.4434,-122.283,1130,10925,2015,3,58,0,12.301160073254369
539950,4,2.75,2910,9000,1.0,0,0,4,8,2130,780,98006,47.544,-122.176,1970,9000,2014,10,48,0,13.199233673682526
417000,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,98106,47.5297,-122.354,1340,5000,2014,8,73,1,12.940843898859598
450000,2,2.75,2810,11205,1.0,0,0,3,7,1510,1300,98178,47.4869,-122.243,2520,13000,2015,3,47,0,13.017005083966255
380000,3,2.0,1440,3218,1.0,0,0,3,7,850,590,98106,47.5655,-122.36,1170,5000,2015,2,7,0,12.847929163278053
250500,3,2.0,1710,7225,2.0,0,0,4,7,1710,0,98023,47.2917,-122.373,1710,7225,2014,6,26,0,12.431218191515056
906000,3,2.5,2030,1800,3.0,0,0,3,9,2030,0,98112,47.6199,-122.3,1450,1441,2015,3,2,0,13.716795688777268
728935,4,2.5,2980,10194,2.0,0,0,3,9,2980,0,98006,47.5515,-122.12,2980,10053,2015,2,22,0,13.499341215641698
206000,3,1.0,1060,10350,1.0,0,0,4,7,1060,0,98038,47.365,-122.028,1500,9660,2015,1,35,0,12.235636302128867
759000,3,2.75,1960,6390,1.5,0,2,5,8,1960,0,98122,47.6032,-122.285,2440,5870,2014,10,114,0,13.539758373899955
277500,4,2.5,2550,7500,1.0,0,0,3,8,1750,800,98023,47.3165,-122.386,2260,8800,2014,12,38,0,12.533579815765737
315000,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,98023,47.3103,-122.339,2120,8236,2014,11,36,0,12.660331092405906
285000,4,1.75,2080,13629,1.0,0,0,4,7,1040,1040,98178,47.4866,-122.232,1780,14659,2014,5,59,0,12.560247968016562
210500,3,1.0,1840,10178,1.0,0,0,3,7,1040,800,98198,47.3979,-122.317,2040,10660,2014,11,54,0,12.257245682687113
499900,4,3.0,2180,12196,2.0,0,0,4,7,2180,0,98027,47.5338,-122.033,1500,6534,2014,7,46,0,13.12216535779974
511500,4,1.0,1360,6000,1.5,0,0,3,7,1360,0,98115,47.6854,-122.288,1710,6000,2014,6,97,0,13.14510481940612
348000,2,1.0,670,7312,1.0,0,0,3,5,670,0,98125,47.7145,-122.285,860,8242,2014,11,72,0,12.759960632315702
575000,3,1.75,1760,10349,1.0,0,0,3,8,1760,0,98005,47.6347,-122.173,1970,10933,2015,2,58,0,13.26212705890841
935100,4,3.5,3200,8049,1.0,0,0,3,8,2700,500,98005,47.5841,-122.172,1640,8506,2014,10,34,0,13.748409823827307
565000,4,2.5,2500,12090,1.0,0,0,3,9,2500,0,98074,47.6346,-122.045,3380,12760,2015,1,32,0,13.244582780038517
838400,4,2.5,2620,9525,2.5,0,0,4,9,2620,0,98040,47.5631,-122.219,2580,9525,2014,8,40,0,13.639251785296295
718000,4,2.75,2930,4408,1.0,0,0,5,8,1660,1270,98144,47.5841,-122.295,2200,4000,2015,2,76,0,13.484226240787052
354000,5,1.75,1830,7986,1.0,0,0,4,7,1060,770,98106,47.5208,-122.35,1410,7260,2014,7,52,0,12.777055016970678
1274950,4,2.75,3820,8850,2.0,0,0,3,10,3820,0,98033,47.6506,-122.195,2330,12000,2014,7,0,0,14.058418304463611
315000,1,2.25,1940,2550,2.0,0,0,4,7,1100,840,98133,47.7313,-122.343,1580,5100,2014,10,35,0,12.660331092405906
253000,3,1.0,1580,8240,1.0,0,0,4,7,1040,540,98030,47.3542,-122.181,1480,9200,2014,11,36,0,12.441148720271016
447000,2,1.0,760,6035,1.0,0,0,3,6,760,0,98136,47.5443,-122.382,2110,6046,2015,2,95,0,13.010316110729669
751000,3,2.5,2840,6854,2.0,0,0,3,9,2840,0,98075,47.6006,-121.978,2840,7398,2015,3,13,0,13.529162262303307
334500,3,2.5,1990,3694,2.0,0,0,3,8,1990,0,98042,47.3872,-122.154,2110,3842,2014,10,25,0,12.720395148082574
240000,2,1.5,1078,1263,2.0,0,0,3,7,1078,0,98028,47.7532,-122.244,1078,1263,2014,11,24,0,12.388398368982115
1899000,2,2.75,3690,32044,2.0,1,4,3,12,3690,0,98166,47.4485,-122.369,2310,26988,2014,9,25,0,14.456838516387228
543000,3,1.5,1710,8364,2.0,0,2,3,7,1710,0,98136,47.5175,-122.393,2430,9040,2015,4,71,0,13.204866440535003
395000,4,1.0,1440,8320,1.5,0,0,3,7,1440,0,98155,47.7529,-122.318,1440,9230,2014,9,68,0,12.886643575525625
450000,3,2.5,2910,17172,2.0,0,0,3,10,2910,0,98003,47.2789,-122.331,2910,20048,2014,5,25,0,13.017005083966255
472000,3,1.5,1740,9038,1.0,0,0,4,7,1740,0,98007,47.5897,-122.136,1390,9770,2014,8,59,0,13.064736383209516
463000,3,2.0,1590,5009,2.0,0,0,4,6,1590,0,98125,47.7012,-122.322,1730,6380,2015,2,30,0,13.045484492893253
605000,4,2.25,2510,31584,2.0,0,0,4,9,2510,0,98074,47.6153,-122.054,2510,39221,2014,7,35,0,13.312985389904174
299950,3,1.0,1210,9525,1.0,0,0,3,7,1210,0,98106,47.5274,-122.345,1680,7620,2014,5,59,0,12.611374406964662
120750,3,1.75,1140,9628,1.0,0,0,4,7,1140,0,98023,47.2933,-122.372,1510,9633,2014,5,45,0,11.701485853054026
249900,4,2.0,1500,7854,1.5,0,0,3,7,1500,0,98023,47.3127,-122.354,1500,7334,2014,10,31,0,12.428820118415677
325000,3,1.0,1160,9525,1.0,0,0,4,7,1160,0,98077,47.7431,-122.073,1160,10640,2014,11,46,0,12.691583538230217
864500,4,2.5,3520,35991,2.0,0,0,4,10,3520,0,98077,47.7437,-122.035,3210,35991,2014,11,22,0,13.669907740842811
1400000,4,2.5,2770,8879,2.0,0,0,3,9,2770,0,98004,47.5831,-122.193,2770,8882,2015,4,14,0,14.151983508870947
402000,5,2.75,2770,7620,1.0,0,0,3,7,1700,1070,98106,47.5188,-122.348,1720,7620,2014,12,49,0,12.904209855160254
360000,4,2.5,3200,7282,2.0,0,0,3,9,3200,0,98188,47.4318,-122.286,3030,7290,2014,7,7,0,12.793862088206213
630000,4,2.5,2510,35020,1.0,0,0,4,8,1610,900,98075,47.5834,-122.003,2080,34398,2014,7,37,0,13.353476685668044
552000,4,2.75,3160,8429,1.0,0,3,4,7,1620,1540,98178,47.511,-122.251,1760,6780,2015,3,33,0,13.221305136851795
431000,2,2.0,1390,12530,1.0,0,0,3,8,970,420,98155,47.7499,-122.29,1940,12530,2014,8,55,0,12.973865689268807
520000,2,1.0,950,3880,1.0,0,0,4,6,950,0,98117,47.687,-122.389,1660,3880,2015,4,96,0,13.161586013632684
953007,4,3.5,3120,5086,2.0,0,0,3,9,2480,640,98115,47.6762,-122.288,1880,5092,2014,5,6,0,13.767378577144651
515000,3,2.0,1560,1020,3.0,0,0,3,8,1560,0,98122,47.605,-122.304,1560,1728,2014,10,0,0,13.151924121391561
355000,5,2.75,2530,9375,1.0,0,0,5,7,1530,1000,98030,47.3738,-122.214,2250,8200,2015,4,49,0,12.779875885354993
554000,3,2.0,1760,4046,1.0,0,0,3,7,960,800,98117,47.6876,-122.381,1500,4046,2015,2,84,0,13.224921770781943
254000,2,1.0,910,6000,1.0,0,0,3,6,910,0,98118,47.5253,-122.266,1460,5800,2014,8,71,0,12.445093483000798
300000,3,2.0,1260,2550,2.0,0,0,3,7,1260,0,98117,47.6821,-122.378,1590,3825,2015,1,28,0,12.611541086966115
672324,2,1.75,1600,5795,1.5,0,0,3,8,1600,0,98105,47.6709,-122.276,2310,6301,2014,8,74,0,13.418497133545912
374500,3,2.25,1400,11400,2.0,0,0,3,8,1400,0,98028,47.7428,-122.231,2180,9248,2014,6,30,0,12.833349752162816
349000,2,1.0,1150,7552,1.0,0,0,3,7,1150,0,98125,47.7215,-122.323,1150,7346,2015,1,64,0,12.762830066509972
399000,3,1.75,2170,73616,1.0,0,0,3,7,2170,0,98092,47.2881,-122.086,1710,297514,2015,5,7,0,12.896719202134523
240000,3,2.5,1500,10652,2.0,0,0,4,7,1500,0,98031,47.4015,-122.176,1610,7417,2015,1,34,0,12.388398368982115
370000,3,2.75,2120,7650,1.0,0,0,4,7,2120,0,98056,47.4923,-122.178,1180,7650,2014,8,56,0,12.821260987319457
329950,2,2.25,1260,1032,2.0,0,0,3,7,1170,90,98027,47.5323,-122.072,1240,809,2014,10,6,0,12.706699437569211
450000,3,2.5,2180,4226,2.0,0,0,3,8,2180,0,98011,47.7733,-122.226,2540,4607,2014,9,10,0,13.017005083966255
436000,3,2.25,1800,6680,2.0,0,0,3,8,1800,0,98034,47.7293,-122.223,1630,8621,2014,10,31,0,12.985399815906522
779000,3,1.75,1990,5600,1.0,0,1,3,8,1330,660,98199,47.65,-122.415,2630,6780,2014,9,73,0,13.565767608549109
749950,3,2.5,2010,2263,2.0,0,0,3,8,1340,670,98122,47.6088,-122.311,1500,2670,2014,7,0,0,13.527763150044844
621500,3,1.75,2570,39634,2.0,0,0,3,8,2570,0,98075,47.596,-122.08,2990,39634,2015,1,31,0,13.339892798942067
710000,4,2.0,1740,9000,1.0,0,0,5,8,1740,0,98033,47.6815,-122.198,1850,7700,2014,9,56,0,13.47302165746721
